url,visual_design,mobile_experience,content_clarity,accessibility,navigation,content_volume,issues_identified,critical_fixes,score_gain
https://lab.net,3.1,4.5,2.8,4.2,2.6,3.4,31,11,53
https://cloudhubdesign.ai,8.7,9.1,7.8,7.0,8.2,7.6,3,1,22
https://trustopssolutions753.net,7.5,7.0,9.8,8.1,8.7,9.4,9,1,10
https://connectprojectmedia754.io,3.4,3.8,5.2,3.8,3.5,4.8,34,12,39
https://earthcreate.info,6.4,7.4,7.5,6.2,8.1,5.8,13,4,22
https://healthsystem.io,2.4,1.2,1.2,3.2,1.8,1.1,17,7,86
https://stateconnectglobal.org,9.1,8.9,9.9,8.2,9.3,9.1,1,0,10
https://cloudhubops758.info,4.7,6.3,4.8,5.3,5.9,5.3,12,3,40
https://devmarketnature.com,1.8,3.0,1.5,2.5,1.6,3.8,18,7,83
https://web760.gov,3.2,3.5,4.8,3.5,4.0,4.6,28,7,71
https://carepublic.net,9.9,9.6,9.9,8.1,8.2,9.4,3,1,7
https://marketcode.io,2.6,1.5,1.5,3.6,3.0,1.8,19,8,80
https://artgroup.net,6.4,8.1,6.9,7.5,6.9,6.4,10,1,18
https://trustfundfuture.com,5.3,6.2,7.1,5.6,6.7,4.5,11,4,36
https://buildbase765.edu,3.9,5.7,4.9,3.9,4.8,5.1,30,12,50
https://web.info,9.2,9.1,8.8,9.5,8.7,9.9,4,1,8
https://citystudio767.info,3.5,3.7,3.1,3.8,3.4,4.4,36,17,65
https://cityhubmedia.info,7.4,8.8,8.4,8.0,8.0,7.7,6,1,17
https://city.ai,2.4,3.4,1.3,3.1,2.5,1.4,18,4,55
https://opstech770.biz,8.6,9.9,9.2,9.5,9.9,9.9,1,0,5
https://innovate.edu,2.8,2.5,3.3,1.0,3.3,3.1,36,6,70
https://studiocloudcare.co,3.1,4.9,2.7,4.9,5.3,5.1,15,7,45
https://labgroup.net,5.4,5.5,6.4,5.2,5.9,5.5,21,7,40
https://statebuildhub.biz,6.6,5.0,5.6,5.9,6.5,4.4,14,4,46
https://care.org,8.3,8.0,7.2,7.0,9.6,8.3,8,3,19
https://techsmartsolutions.biz,9.4,8.1,9.3,8.3,8.0,9.3,5,2,14
https://sciencecity.net,8.1,8.6,9.2,9.1,6.5,6.5,7,2,17
https://local.org,4.1,3.7,2.4,4.1,4.3,3.1,17,8,49
https://carenetwork.com,5.3,3.3,3.5,3.4,4.9,3.4,30,13,43
https://public780.ai,2.0,4.1,3.5,3.1,2.4,2.2,23,3,55
https://health.gov,2.9,5.5,4.4,3.3,2.9,3.5,17,6,69
https://globalsmart.com,9.9,9.4,9.9,9.9,9.9,9.6,0,0,1
https://applabinnovate.gov,5.7,4.8,4.1,3.9,3.8,3.4,17,6,53
https://naturebuild.io,3.5,2.9,3.2,4.1,4.8,4.8,33,4,64
https://system.gov,5.0,4.2,6.1,5.2,6.9,6.6,9,2,28
https://appsolutionstrust.org,9.9,9.1,8.0,9.9,9.9,9.2,2,0,7
https://careapp.edu,3.8,3.6,3.5,3.9,2.9,1.9,13,4,42
https://localbuilddev.info,4.7,4.7,4.0,6.2,4.1,6.2,16,7,31
https://networkdevmedia789.info,4.0,4.1,3.6,5.1,3.6,3.8,28,11,65
https://next.edu,1.0,2.9,3.5,1.0,1.2,1.5,44,6,52
https://groupmarket.info,4.9,4.4,3.4,3.4,4.9,3.0,21,4,59
https://systemhubfuture.co,3.4,2.1,1.7,1.5,2.2,4.0,42,18,69
https://webcare.edu,7.9,9.3,7.4,8.4,9.3,9.2,6,0,10
https://datadigital.ai,2.7,3.0,1.8,3.0,1.9,1.2,34,7,67
https://earth.org,9.5,7.0,8.5,7.0,8.5,8.6,8,2,19
https://earth.co,4.8,2.5,2.9,4.5,3.4,4.6,13,3,42
https://projectdesignstate.co,6.6,5.9,5.6,5.3,6.3,5.8,9,3,30
https://opsearthcreate.com,7.6,5.0,7.0,7.5,6.1,7.7,14,4,21
https://artpublic.org,2.8,3.1,2.3,2.5,3.4,3.3,36,17,80
https://innovate800.edu,4.8,5.8,4.3,4.9,4.1,3.7,10,4,64
https://devdigital.co,5.3,5.0,3.9,3.9,5.0,4.1,27,5,43
https://vision.ai,9.0,7.9,9.3,9.9,7.7,8.1,5,1,13
https://projectsmartops.ai,6.7,6.6,6.1,8.3,7.9,6.5,10,1,19
https://smart.com,5.1,3.0,3.3,2.8,4.5,3.3,37,5,45
https://agencyfuture.net,4.6,7.5,6.0,6.8,6.4,4.7,23,5,35
https://global.org,4.3,2.3,3.3,4.1,2.4,4.2,18,7,59
https://fund.gov,3.8,5.6,4.3,5.8,4.6,4.8,28,6,44
https://foundationdevdesign.org,6.0,7.8,5.7,7.1,7.1,5.6,13,4,40
https://future.ai,7.8,7.1,8.0,8.5,9.0,7.5,10,3,19
https://devsystem.info,7.6,7.5,8.3,6.7,5.9,6.2,17,7,19
https://fundmarketlocal.net,6.3,6.7,7.3,7.1,5.2,6.6,19,5,38
https://lifepublic.net,9.9,9.9,7.7,9.2,7.9,9.9,2,0,10
https://earthglobal813.com,4.7,3.0,3.5,3.5,2.0,2.6,30,12,48
https://sciencenetwork814.edu,4.2,3.3,4.3,2.6,3.9,2.7,33,13,47
https://artdatabase.net,5.2,5.8,6.4,5.8,4.6,4.8,27,8,50
https://networkhubglobal.co,9.5,9.9,9.2,8.1,8.5,8.5,6,0,9
https://careopsproject.co,5.0,3.4,6.0,4.3,5.5,5.5,14,2,50
https://statescience.edu,7.4,9.6,9.5,8.2,7.9,7.6,9,2,10
https://create.edu,5.3,5.9,4.7,6.0,4.4,3.3,16,3,40
https://future.com,9.3,9.9,9.8,9.9,9.9,9.5,1,0,2
https://visionscience.co,6.0,4.2,4.5,4.1,4.2,6.2,14,2,56
https://studiomarketnature.io,5.0,5.3,5.6,5.2,6.6,6.4,12,5,42
https://cloud823.info,3.2,3.7,2.9,3.9,4.1,5.0,12,3,58
https://city824.ai,2.6,1.0,1.4,2.3,1.8,3.4,17,7,57
https://solutionsnextfuture.net,4.7,6.8,5.8,6.2,6.2,6.2,10,1,25
https://websmart826.net,1.6,3.0,2.1,2.4,2.7,3.3,33,16,67
https://smartearth.org,3.8,3.8,3.6,3.2,2.5,3.8,17,3,55
https://devnaturesystem.org,7.6,8.2,8.9,9.8,9.9,9.0,5,0,9
https://connect.net,7.8,7.5,7.1,7.1,6.4,7.6,9,4,27
https://naturehealth.edu,7.6,9.4,7.9,8.6,8.7,9.8,7,2,8
https://artnaturenetwork.com,1.3,1.0,1.0,2.0,1.5,2.7,19,8,53
https://trustearthhub.io,4.3,5.8,5.6,4.4,5.7,3.4,16,4,37
https://visioncode.biz,4.0,3.1,2.9,3.9,3.3,4.5,16,2,64
https://digital.info,4.7,5.3,5.7,6.0,5.9,5.2,26,3,27
https://softbaseproject.co,6.3,5.5,6.1,5.3,5.1,4.9,24,3,32
https://earthlab.com,4.1,3.9,4.2,3.3,3.3,4.7,18,8,70
https://groupops.biz,3.4,1.8,4.6,2.6,3.4,4.1,27,7,58
https://hubtechearth.io,3.2,1.9,3.5,1.7,1.0,1.1,26,12,65
https://care.org,4.7,6.3,6.2,5.3,5.3,5.0,11,3,47
https://softbuild.gov,2.7,3.0,4.3,4.5,3.6,3.1,21,4,58
https://devmediatech.net,8.6,8.9,8.8,8.4,8.0,8.3,8,1,13
https://earthapplocal.ai,8.1,9.2,8.9,9.4,7.6,9.0,5,0,13
https://art843.org,8.1,8.1,7.2,9.5,7.7,8.4,3,0,21
https://fundcloudagency.org,6.2,7.1,6.6,4.9,5.4,5.4,9,1,46
https://solutionspubliclocal.net,9.9,8.3,9.6,9.9,9.9,9.4,2,0,3
https://agencysciencecloud.edu,9.5,6.7,8.6,9.5,7.7,8.0,4,1,18
https://healthcitysolutions847.io,2.2,2.8,4.1,3.7,2.7,3.8,36,9,71
https://careapp.com,2.1,1.8,2.9,3.0,4.6,4.0,22,3,62
https://projectsystem.io,3.6,1.9,2.9,3.7,4.0,2.1,36,3,57
https://solutions.com,7.9,8.2,9.0,8.3,7.1,9.0,7,2,17
https://labsystemfuture.co,4.0,5.2,3.9,5.3,4.2,5.1,11,4,35
https://innovateapp852.biz,7.6,7.9,9.7,8.0,8.2,9.9,8,0,13
https://app853.net,4.5,3.3,4.0,5.5,6.1,3.2,18,3,66
https://devagencyfund.co,4.1,3.2,2.6,2.3,4.5,3.9,33,12,45
https://next855.edu,2.9,2.1,2.8,3.9,1.9,1.9,31,8,78
https://healthsolutions.org,3.1,2.9,2.2,4.1,3.7,3.7,27,10,59
https://localdigitalnetwork.gov,8.1,7.9,6.2,7.3,6.9,7.5,12,3,23
https://future.info,2.0,2.5,2.0,2.1,3.5,3.8,28,3,46
https://networkfund.ai,9.6,7.8,9.3,9.2,9.3,9.2,5,0,8
https://lifestate860.org,4.6,5.6,6.6,7.0,6.7,5.6,12,4,28
https://carenetwork.org,7.3,6.4,7.2,7.1,8.1,6.8,11,1,20
https://globalnature.gov,5.3,6.4,6.3,4.8,4.8,6.6,16,1,46
https://solutionsproject.org,4.7,4.2,5.2,2.9,4.7,3.1,34,3,56
https://globalsoft.io,8.4,8.3,8.1,9.6,8.3,9.9,6,1,11
https://foundationglobal.com,8.0,8.3,8.4,6.8,6.9,9.3,11,2,21
https://studiofoundation.edu,3.0,4.5,3.9,4.8,3.9,4.8,25,11,60
https://globalfuture.biz,3.9,3.3,3.1,2.0,2.5,1.5,35,6,78
https://data.co,7.7,7.9,9.4,8.2,9.4,7.8,6,2,17
https://basefoundationcreate.ai,9.5,9.4,9.5,7.6,8.1,7.4,3,1,14
https://healthdev.io,6.2,6.2,6.6,6.0,5.7,6.7,19,8,31
https://buildapp.net,2.4,3.6,3.5,4.1,2.0,3.2,37,11,43
https://market872.com,2.3,2.8,3.8,2.4,1.9,3.0,23,5,80
https://codedatacity.edu,3.7,3.3,3.1,3.0,4.0,2.9,27,3,63
https://mediainnovate.edu,8.3,8.4,6.2,5.8,7.2,6.9,10,4,19
https://lifeinnovate.net,4.5,4.4,5.7,4.4,3.2,2.8,21,5,42
https://studiobaselocal.biz,8.5,7.5,6.3,6.5,9.2,8.3,9,3,17
https://innovate.net,3.5,1.7,1.9,4.5,2.6,3.7,24,8,74
https://future.com,1.2,2.1,1.8,3.6,1.9,3.8,29,3,89
https://publiccreatelocal.ai,6.8,7.5,6.2,6.5,5.7,7.1,10,1,29
https://projectmediavision.gov,7.0,6.3,8.0,6.2,7.2,7.5,15,4,24
https://project881.com,5.0,3.0,4.8,5.2,5.8,4.8,26,11,47
https://mediaartcode.gov,8.5,8.6,9.9,9.9,8.6,9.9,2,0,5
https://project883.com,3.9,3.9,1.6,2.2,3.8,1.6,21,8,52
https://solutions884.gov,7.5,6.9,6.2,5.8,6.6,7.1,13,4,21
https://softart885.co,6.0,5.8,4.6,5.0,4.4,4.1,29,9,39
https://foundation886.edu,5.6,4.3,5.0,4.8,5.7,3.1,10,1,48
https://studiomediafoundation887.org,3.0,4.4,3.7,2.9,1.8,4.3,24,11,60
https://global.biz,6.7,7.3,6.7,7.5,5.8,7.2,12,3,27
https://science889.edu,6.7,5.7,8.3,7.1,5.8,8.3,6,2,23
https://projectinnovatefoundation890.org,8.4,8.0,9.1,7.5,7.5,7.3,11,3,15
https://networkweb.ai,7.7,9.2,7.7,7.7,7.6,6.6,6,2,13
https://hubcreatelocal892.io,5.1,4.5,7.3,6.6,4.6,7.2,9,2,34
https://cityinnovate.org,9.9,9.5,8.8,9.9,9.9,8.6,2,0,5
https://tech.info,7.3,7.3,7.0,9.0,7.2,8.8,10,4,19
https://naturegroup.biz,7.6,8.3,7.6,7.8,8.5,7.4,4,0,21
https://future.info,7.0,6.2,6.2,8.1,7.3,6.0,15,4,30
https://publictrust.com,7.8,9.6,8.2,8.5,9.9,9.4,2,0,10
https://opshealth.com,7.2,8.5,8.1,9.7,9.8,9.5,6,1,9
https://smart.edu,3.0,2.5,3.4,3.0,2.3,3.1,34,15,46
https://nature.co,4.9,2.9,2.7,3.7,3.0,4.8,15,3,55
https://agencycode901.net,2.9,5.6,5.6,3.0,5.5,4.9,27,7,50
https://artinnovate.gov,7.8,6.8,7.8,9.1,7.9,8.4,11,3,23
https://marketdataglobal.net,5.5,6.2,5.9,5.2,4.9,4.9,15,2,33
https://globalfuturedesign.co,6.0,6.2,4.9,4.8,3.9,3.6,11,3,46
https://devconnect.org,8.4,6.1,7.9,8.9,7.9,8.1,8,3,16
https://dataearthproject.ai,2.5,4.5,2.7,3.6,4.9,4.2,20,3,61
https://system907.biz,9.1,7.0,7.4,8.6,7.8,8.6,11,4,13
https://project908.gov,4.1,3.2,2.9,5.4,4.4,2.7,13,2,37
https://market.io,2.9,4.3,3.5,4.0,2.1,3.6,36,4,43
https://agency.gov,7.0,6.3,7.6,9.2,8.0,7.6,5,0,21
https://webnetwork911.gov,7.5,5.9,7.8,7.9,6.6,7.7,7,1,19
https://localnatureearth.gov,7.9,8.2,9.7,9.2,9.3,9.0,3,0,13
https://opsart.edu,5.0,4.0,3.3,5.7,3.7,5.1,31,5,42
https://projectfoundation.com,6.5,5.9,6.4,5.9,4.3,5.9,15,2,36
https://build.org,7.8,8.0,8.5,8.1,8.3,9.9,4,1,15
https://code.gov,3.3,3.7,5.8,4.3,5.2,3.3,12,1,64
https://app.biz,9.4,9.9,8.6,9.9,9.5,8.2,4,1,4
https://mediapublicdev.com,7.4,9.7,8.0,7.4,8.2,8.1,9,2,15
https://create.net,6.4,5.8,7.0,4.4,4.7,5.8,19,3,32
https://studiocreatedesign.co,8.9,9.9,8.4,9.9,8.1,9.4,3,0,5
https://devsmartnetwork.gov,3.0,3.1,4.3,4.4,3.1,3.7,16,6,65
https://localglobalmedia.ai,1.8,2.3,2.1,1.4,2.1,1.6,17,1,83
https://appconnectmedia923.ai,4.1,4.1,5.2,4.9,4.7,3.3,20,4,39
https://fundfuture.edu,3.1,1.2,3.1,3.8,3.0,1.3,30,13,77
https://market.co,3.6,2.6,3.3,2.9,2.6,3.8,32,4,61
https://createnature.info,4.6,6.2,5.9,5.3,5.7,4.6,11,4,53
https://codesmartgroup.org,8.7,8.7,9.9,9.9,8.4,9.9,3,0,6
https://localgroupstudio.biz,7.2,9.1,7.8,8.0,8.4,7.8,7,0,17
https://scienceearth.org,8.7,7.4,7.5,7.7,8.4,7.4,7,2,25
https://globaltrustnext.edu,9.0,7.2,7.6,8.8,8.7,8.6,10,3,14
https://global.io,8.9,9.4,8.0,9.9,9.9,9.9,1,0,6
https://project.ai,7.4,4.8,4.5,6.1,5.3,7.3,13,5,44
https://studionetworkconnect933.io,8.1,8.7,7.7,6.3,6.9,6.7,15,6,24
https://hub934.biz,9.9,9.9,9.9,9.9,9.9,8.6,1,0,2
https://next935.ai,4.4,5.2,4.3,4.9,3.0,5.7,26,4,57
https://designtrustgroup.co,5.0,2.8,3.5,3.8,5.2,4.4,32,4,51
https://datanext.gov,4.8,5.7,5.0,4.4,4.7,4.8,24,2,52
https://webdata.org,2.7,3.9,2.5,2.7,2.1,1.7,43,20,60
https://digital.edu,5.0,4.5,6.3,6.3,4.1,4.3,15,2,39
https://dev.ai,6.5,4.7,4.6,5.7,5.5,4.4,20,4,40
https://soft.gov,9.9,9.9,9.9,9.9,9.9,9.9,0,0,0
https://createstategroup.org,7.5,9.9,7.9,9.8,9.4,8.6,4,0,12
https://citydesign943.co,6.3,6.6,6.9,5.9,6.2,7.0,10,4,21
https://softcitybase944.biz,5.4,3.9,4.9,4.6,4.1,3.8,14,3,50
https://lifelab.ai,6.6,8.3,6.0,7.2,6.2,8.0,15,2,23
https://foundationappdesign.co,7.8,8.4,8.5,9.0,7.5,9.9,6,0,16
https://naturelifedesign.edu,9.9,9.0,8.3,9.1,9.1,8.3,2,0,10
https://digitalbuild.co,9.9,9.7,7.8,8.0,9.9,9.9,4,0,6
https://soft949.com,4.3,4.3,4.7,2.4,4.8,4.1,33,6,62
https://innovatesciencebuild.ai,9.9,9.5,9.9,7.9,9.7,8.0,2,0,8
https://innovatefund.ai,6.2,5.5,6.2,5.3,6.9,6.1,11,1,30
https://grouphub.gov,3.4,3.6,4.1,3.4,4.5,3.3,20,2,41
https://sciencenetwork.ai,4.5,5.1,3.5,3.9,4.9,4.4,24,8,43
https://solutionsprojectdigital954.biz,9.9,9.5,9.0,9.9,9.2,9.2,1,0,5
https://agencycaresolutions.info,1.8,1.3,2.5,1.2,3.4,2.9,18,3,53
https://createhealth.co,7.1,6.8,7.6,6.8,7.8,7.6,11,1,22
https://techdevvision.co,5.1,5.1,4.8,2.8,4.7,5.2,19,2,53
https://cloudagencymarket.org,9.9,8.5,9.7,9.9,9.9,9.3,2,0,4
https://visioncreate.co,6.8,7.7,8.8,8.9,7.3,8.8,4,0,14
https://solutionslabsoft960.info,6.3,4.8,6.7,5.5,4.6,5.4,13,6,38
https://projectnatureinnovate961.biz,6.8,5.5,6.3,4.7,7.1,5.1,21,4,31
https://foundationvision.ai,3.8,1.4,3.6,1.9,1.3,1.4,46,14,76
https://softconnectfund.net,9.9,9.9,8.1,8.7,9.7,8.2,5,1,10
https://naturelife.com,1.2,3.3,3.1,2.9,2.2,1.0,16,4,69
https://trustappglobal965.edu,8.5,7.4,7.7,9.9,9.9,8.4,4,1,9
https://hubnextstate.co,6.8,8.3,9.0,8.2,8.9,6.9,4,1,15
https://digitalopsnature.biz,4.0,3.4,4.0,4.4,2.3,2.1,37,3,54
https://smartearth968.io,3.3,3.5,4.6,3.8,3.9,3.2,24,9,50
https://digital969.org,8.6,7.3,6.2,6.8,8.6,7.4,11,4,29
https://createcloudnetwork.co,7.0,6.6,5.9,5.3,7.2,7.9,18,3,34
https://soft.biz,3.0,2.5,2.7,2.4,1.3,1.9,31,14,69
https://globalhealth972.org,3.9,3.8,3.4,3.9,3.0,2.5,36,17,45
https://cloudhub.gov,6.8,7.5,8.4,6.5,8.2,8.8,11,3,27
https://hubtechglobal.org,7.9,7.1,9.7,8.9,7.4,7.4,4,1,19
https://visiondesignapp.biz,5.8,4.7,4.7,5.1,5.4,7.3,13,3,34
https://citycloudvision.com,3.9,4.0,6.1,5.1,4.5,3.8,29,6,58
https://lifenetwork977.biz,4.2,4.3,2.3,3.7,2.8,2.7,35,15,69
https://innovatestudio.net,2.9,4.0,3.1,3.5,2.9,5.0,16,7,58
https://agencyfoundationearth.edu,8.0,7.3,8.1,6.3,7.7,7.4,10,4,18
https://artlocalnetwork.ai,8.8,9.3,9.3,9.9,8.2,9.4,3,0,8
https://design981.info,4.5,4.7,5.5,4.4,6.4,6.4,14,5,54
https://smart982.info,3.6,2.4,3.9,3.7,3.6,2.0,36,16,78
https://smartops.co,1.8,3.7,1.4,1.9,3.5,3.4,34,11,58
https://basehub.net,3.6,3.6,4.3,5.7,6.0,5.3,11,3,47
https://systembuild.biz,1.3,3.2,1.1,2.1,2.0,2.2,18,2,95
https://code986.org,2.4,2.0,3.5,2.5,4.2,4.5,28,9,46
https://digitalglobalproject.gov,4.8,6.8,6.5,6.7,6.3,4.9,23,7,46
https://foundationcitylab.info,5.4,4.0,5.8,6.5,5.6,6.6,9,4,45
https://global989.net,8.8,7.9,7.7,7.9,9.2,8.0,4,1,15
https://fundbuildtech.edu,2.7,1.8,2.4,2.2,1.6,3.5,31,10,89
https://codefoundation.edu,3.9,5.0,3.8,5.2,4.7,3.0,26,7,35
https://connectmarketstudio.ai,8.6,7.5,7.6,9.8,8.8,8.6,3,0,10
https://innovate.biz,3.7,2.4,3.5,4.1,2.4,3.3,18,8,78
https://opshubnature994.net,4.0,4.4,5.3,3.9,3.0,2.7,23,8,49
https://smartdigitalcode.co,5.8,5.0,6.1,6.1,5.2,7.1,8,2,45
https://artdevcloud.com,9.9,8.4,9.9,8.3,9.3,9.6,1,0,6
https://nextdataops.com,3.5,2.2,3.5,4.4,2.9,1.6,34,3,50
https://innovate998.net,2.8,2.5,5.1,4.7,3.6,3.7,15,3,53
https://trustsolutions.info,6.9,7.4,7.6,7.9,8.3,6.5,10,3,22
